"STRLocus","Length","RepeatUnits","GC_STR","GC_Flank","GC_Diff","SequenceComplexity","Missingness","Mean_Posterior","Mean_Indel","Mean_Stutter","He","MeanHe","MinimumHe","MaximumHe","JostD","Probability"
"14:1848063-1848083",2,10.5,0,19,19,0.57,0.018706925,0.985662,0.7244139,9.077887079,0.4540052,0.378934893,0.117283951,0.545582048,0.085675439,0.99981784
"14:1860636-1860659",3,8,0,26,26,0.56,0.009189367,0.9999901,0.3335987,2.023109059,0.2930855,0.345186621,0.034615139,0.634408602,0.06511248,0.998136234
"14:1861940-1861962",2,11.5,4.347826,18,13.65217,0.52,0.010173942,0.9999602,0.4101064,3.452566505,0.3058054,0.215726295,0,0.509177215,0.080050528,0.999996336
"14:1866861-1866872",2,6,0,14,14,0.54,0.006892025,1,0.2965989,0.446715683,0.07629394,0.095464332,0,0.279569892,0.006688959,0.958679316
"14:1867304-1867320",2,8.5,0,16,16,0.56,0.007548408,0.9991832,1.327615,8.11882482,0.4996563,0.489151547,0.322187351,0.604536604,0.058288816,0.986522115
"14:1867549-1867576",3,9.33333,0,15,15,0.55,0.005579258,0.9995875,0.2540742,0.163817639,0.05037204,0.077341492,0,0.322580645,0.008877451,0.988760922
"14:1870233-1870242",1,10,0,9,9,0.51,0.0315064,0.9946662,0.7705434,3.618538547,0.08288785,0.06072795,0,0.169996412,0.003143448,0.91278766
"14:1870902-1870922",2,10.5,0,16,16,0.55,0.0039383,0.9972817,0.320226,0.791412926,0.1151872,0.085809923,0,0.343290143,0.012796378,0.999641632
"14:1872793-1872809",1,17,0,22,22,0.57,0.009517558,0.9966766,1.146288,9.434249493,0.2304415,0.123774361,0,0.420352222,0.024771343,0.999999442
"14:1875046-1875061",1,16,0,13,13,0.52,0.047915983,0.9913547,4.29342,19.68990617,0.198949,0.216812007,0,0.365789474,0.022188151,0.996862028
"14:1875152-1875162",1,11,0,13,13,0.52,0.014440433,0.9981319,2.027725,7.043710407,0.08716844,0.102827045,0,0.275632911,0.009003789,0.938242704
"14:1881895-1881908",3,4.66667,0,16,16,0.56,0.002953725,1,0.3142836,0.420812916,0.07529714,0.105121757,0,0.47311828,0.032038397,0.999567637
"14:1882948-1882961",1,14,0,29,29,0.59,0.004594683,0.9979954,1.494191,14.69962883,0.06864595,0.058295175,0,0.12282972,0.000827491,0.769078512
"14:1883317-1883330",1,14,0,16,16,0.57,0.030850016,0.991788,3.504239,15.55668137,0.2798564,0.275652328,0.066666667,0.451612903,0.035207343,0.99985891
"14:1883655-1883666",1,12,0,19,19,0.56,0.012143092,0.9987874,1.192739,12.26814016,0.03347102,0.052463693,0,0.255555556,0.005096205,0.730125955
"14:1883877-1883889",2,6.5,0,11,11,0.55,0.005251067,0.9994061,0.3564119,1.518063723,0.09938795,0.090902649,0,0.213333333,0.0048122,0.93345549
"14:1885000-1885013",1,14,0,9,9,0.53,0.073843124,0.9955493,3.602862,13.48102818,0.1715864,0.113654577,0,0.21040973,0.004749101,0.999043095
"14:1887579-1887596",2,9,0,19,19,0.58,0.018378733,0.9984888,0.563532,2.814868646,0.4444242,0.432602788,0.191534839,0.609438414,0.156654293,0.993955154
"14:1892156-1892171",1,16,0,18,18,0.54,0.052182475,0.9969702,5.727487,22.07007605,0.06065518,0.054024798,0,0.12688172,0.000679431,0.640838241
"14:1892298-1892319",1,22,0,15,15,0.54,0.015096817,0.9999767,0.8429765,3.757177817,0.146343,0.140143091,0,0.322580645,0.015230872,0.998727665
"14:1892942-1892952",1,11,0,17,17,0.5,0.066622908,0.9845236,1.110007,6.826909104,0.42343,0.386022483,0.027849454,0.679569892,0.206535648,0.999999977
"14:1894881-1894917",3,12.3333,0,15,15,0.54,0.072202166,0.9976923,0.4220649,0.746903847,0.7284919,0.599342711,0.521052632,0.699507389,0.288125781,0.999443761
"14:1895460-1895487",5,5.6,0,22,22,0.59,0.084673449,0.9991582,3.222099,0.669264333,0.2443322,0.211879948,0,0.501265823,0.062625295,0.999910549
"14:1896286-1896295",1,10,0,7,7,0.52,0.040367575,0.9991347,2.679782,3.094656409,0.08214135,0.08466599,0.025,0.180645161,0.001426335,0.802611617
"14:1899893-1899911",3,6.33333,0,28,28,0.55,0.005251067,0.9999835,0.3082744,1.676584329,0.2802312,0.134039595,0,0.496195297,0.035262279,0.99999997
"14:1902216-1902228",1,13,0,16,16,0.53,0.027239908,0.9921761,2.093084,13.89966095,0.2777479,0.239711291,0.096202532,0.394024855,0.011376616,0.99987343
"14:1904432-1904447",1,16,0,22,22,0.57,0.046275025,0.9930523,4.842557,20.42699611,0.1061696,0.122815409,0,0.49017649,0.089766439,0.997065303
"14:1905086-1905102",2,8.5,0,18,18,0.56,0.004266492,0.9996506,0.6304933,3.820437893,0.3909642,0.300822938,0.011560401,0.533131313,0.194824303,0.99993683
"14:1908847-1908865",3,6.33333,0,31,31,0.58,0.007220217,1,0.265468,1.469058252,0.1359946,0.104206484,0,0.282232979,0.010893639,0.997212582
"14:1909057-1909078",3,7.33333,0,22,22,0.56,0.004922875,1,0.2775622,1.495427504,0.2339906,0.240569584,0,0.436892633,0.026544624,0.995752905
"14:1909447-1909468",3,7.33333,4.545455,39,34.45455,0.58,0.0078766,0.9999967,0.2450372,0.958446195,0.03329252,0.067000593,0,0.364919355,0.010011952,0.997209487
"14:1909587-1909618",3,10.6667,0,26,26,0.56,0.00984575,0.9999702,0.319531,2.571524777,0.6884713,0.57296611,0.232258065,0.703629032,0.383855165,0.999318209
"14:1910095-1910119",3,8.33333,0,23,23,0.53,0.002953725,1,0.386458,3.500756337,0.3402855,0.365879187,0.095987654,0.653763441,0.077089149,0.999325077
"14:1910233-1910266",3,11.3333,2.941176,35,32.05882,0.57,0.012471283,0.9999967,0.2602967,1.181934519,0.135831,0.126223199,0,0.253761755,0.006178383,0.978353709
"14:1914014-1914054",9,4.55556,21.95122,27,5.04878,0.53,0.049556941,0.9998419,0.4355567,0.326118254,0.5495918,0.557460075,0.508058812,0.621505376,0.030194308,0.889518086
"14:1914019-1914051",3,11,27.27273,24,3.272727,0.54,0.042336725,0.9998551,0.2734147,0.592659993,0.7784111,0.69087936,0.582327155,0.754272044,0.42808174,0.950214124
"14:1914029-1914054",6,4.33333,23.07692,23,0.07692308,0.53,0.061371841,0.9999966,0.4789357,0.441643198,0.4674614,0.462478032,0.318704284,0.658064516,0.083728583,0.997176276
"14:1917843-1917873",6,5.16667,3.225806,22,18.77419,0.57,0.003610108,0.9997069,0.2234866,0.020370352,0.4917901,0.187024505,0,0.41733871,0.351848827,0.999999972
"14:1918495-1918511",2,8.5,0,12,12,0.54,0.015425008,0.9974467,1.187806,2.867943895,0.1846169,0.146936609,0,0.319106182,0.007007323,0.998063917
"14:1918797-1918827",2,15.5,3.225806,18,14.77419,0.55,0.004922875,0.9990336,0.2938553,2.058132618,0.05560222,0.109311011,0,0.503225806,0.045947192,0.999511374
"14:1922860-1922879",1,20,5,18,13,0.56,0.0118149,0.9997642,0.9222495,6.599639677,0.07854566,0.062456748,0,0.180437289,0.003088981,0.954764768
"14:1929272-1929292",2,10.5,0,11,11,0.5,0.050541516,0.991514,3.546302,0.620850584,0.07658994,0.081511195,0,0.24870041,0.004089186,0.967337682
"14:1931993-1932009",1,17,0,19,19,0.55,0.015096817,0.9985805,1.164774,8.408413218,0.1988433,0.090592828,0,0.415940484,0.023847461,0.999999065
"14:1936601-1936621",2,10.5,4.761905,19,14.2381,0.56,0.002953725,0.9998618,0.6232481,4.976471411,0.4708431,0.369036028,0.0888257,0.545845473,0.216613468,0.999836945
"14:1940207-1940219",1,13,0,20,20,0.55,0.009517558,0.9996223,3.098539,15.46378503,0.2347146,0.214430431,0,0.503225806,0.101993962,0.999992088
"14:1941272-1941298",4,6.75,0,22,22,0.56,0.004266492,1,0.2446559,0.202968338,0.232853,0.265610459,0.024010566,0.64137931,0.06376263,0.999883199
"14:1941853-1941870",2,9,0,21,21,0.55,0.087627174,0.9891587,1.210948,7.102556634,0.3828135,0.350961708,0.143037975,0.462211415,0.017985623,0.995261064
"14:194754-194767",1,14,0,10,10,0.51,0.0590745,0.9821765,2.54457,14.56114278,0.09903001,0.104750702,0,0.253694581,0.00314608,0.723967215
"14:1951993-1952007",3,5,0,18,18,0.57,0.007548408,1,0.2816242,0.319879847,0.06520643,0.0695179,0,0.236622807,0.004726118,0.958875999
"14:1953318-1953332",4,3.75,26.66667,10,16.66667,0.52,0.009517558,1,1.493487,0.058487573,0.0646992,0.041332851,0,0.164520539,0.0016566,0.942378838
"14:1953798-1953824",2,13.5,0,18,18,0.57,0.025927141,0.9840162,0.6026632,4.081067823,0.580952,0.47355675,0.240860215,0.704716336,0.231381036,0.999982323
"14:1957692-1957714",2,11.5,0,20,20,0.58,0.015096817,0.9996968,0.3492543,3.240722296,0.199791,0.165955016,0,0.289506173,0.008376204,0.993528549
"14:1959785-1959802",2,9,0,25,25,0.51,0.031178208,0.9851457,0.4844302,6.714836533,0.1845739,0.159710919,0,0.367525196,0.011260541,0.998773787
"14:1965784-1965815",2,16,3.125,18,14.875,0.56,0.005251067,0.9999043,0.2696917,0.559945966,0.1726453,0.174891056,0,0.342901101,0.013373123,0.991861522
"14:1965940-1965954",2,7.5,0,26,26,0.58,0.002297342,0.9997138,0.353068,1.8571445,0.5319398,0.393187824,0.155035394,0.705645161,0.400412719,0.999994831
"14:1966043-1966065",2,11.5,0,13,13,0.52,0.022973416,0.9991401,1.163538,0.646872219,0.2250856,0.201231706,0.059369202,0.381045115,0.021348804,0.997812553
"14:1971644-1971654",2,5.5,45.45455,16,29.45455,0.54,0.008204792,0.9998345,0.3454349,0.459788582,0.06392951,0.115847492,0.01157713,0.407010711,0.021528522,0.989917737
"14:1976328-1976342",3,5,0,21,21,0.52,0.014440433,1,0.3365847,0.550420713,0.04960418,0.056394619,0,0.224871134,0.003310478,0.952032512
"14:1977066-1977097",3,10.6667,0,31,31,0.56,0.010502133,0.9999802,0.2910143,1.859978243,0.2947756,0.21561935,0,0.395005775,0.014500453,0.999937852
"14:1984151-1984168",5,3.6,16.66667,21,4.333333,0.56,0.00984575,1,0.2257792,0.064584561,0.0723737,0.038439588,0,0.191217816,0.002500224,0.986948709
"14:1987945-1987973",3,9.66667,0,24,24,0.56,0.077453233,0.9996803,0.3674983,3.719811262,0.4059894,0.383827132,0.125561402,0.55101021,0.02778421,0.999121292
"14:1988112-1988122",3,3.66667,0,28,28,0.58,0.022645225,1,0.2439667,0.030354356,0.05513932,0.068265666,0,0.233127431,0.003643686,0.940034528
"14:199480-199495",1,16,0,23,23,0.58,0.052510666,0.9937236,4.177931,23.46676574,0.1132522,0.191556232,0.025974026,0.516129032,0.066724039,0.950695309
"14:2004050-2004068",2,9.5,0,26,26,0.58,0.010830325,0.9983179,0.5958651,8.770772206,0.6419724,0.451895747,0.184876543,0.567741935,0.314802916,0.9999702
"14:2005301-2005318",2,9,0,19,19,0.54,0.011486708,0.9991036,0.7224105,4.887419564,0.4801937,0.359213577,0.026595601,0.565591398,0.313231268,0.99990909
"14:2007891-2007905",1,15,0,19,19,0.56,0.036757466,0.98923,2.315674,16.18450005,0.1889975,0.159203479,0,0.393103448,0.016843685,0.999684313
"14:2012835-2012851",2,8.5,0,22,22,0.58,0.004594683,0.9985757,0.3936656,3.957550935,0.3640093,0.301870915,0,0.438323562,0.028410732,0.999614661
"14:2018737-2018751",1,15,0,25,25,0.51,0.04135215,0.9995721,2.946683,16.54321945,0.01563454,0.064932508,0,0.425806452,0.021684758,0.882643646
"14:2020355-2020365",1,11,0,18,18,0.53,0.05710535,0.9999722,0.714151,2.489324183,0.05334315,0.044359313,0,0.144226274,0.001279825,0.825614702
"14:2024495-2024505",2,5.5,0,21,21,0.58,0.0078766,1,0.2978427,0.280414943,0.09560346,0.095799603,0,0.387096774,0.016837227,0.999344041
"14:2029679-2029698",2,10,5,9,4,0.53,0.004922875,0.9969756,0.3844489,1.942728318,0.4687821,0.45736608,0.255555556,0.590725806,0.059855469,0.99377429
"14:2030050-2030062",2,6.5,0,5,5,0.47,0.051526091,0.9905433,0.3846217,0.356451152,0.1939077,0.173204755,0,0.458671763,0.0378423,0.999785682
"14:2031052-2031072",3,7,0,9,9,0.53,0.026255333,0.9898719,0.3976177,0.494583297,0.3366403,0.305062003,0.074651087,0.432258065,0.025215562,0.995949305
"14:2031598-2031619",3,7.33333,0,24,24,0.55,0.007548408,1,0.3304315,2.356964724,0.4187136,0.358535875,0.037310994,0.614848784,0.226914293,0.999862621
"14:2032364-2032386",3,7.66667,0,23,23,0.56,0.005251067,0.9996833,0.2674099,1.239418394,0.5358982,0.435935861,0.095061728,0.55153207,0.182865459,0.99966644
"14:2045565-2045574",1,10,0,18,18,0.54,0.022973416,0.9994894,0.5060755,3.170372334,0.0166654,0.050307434,0,0.279569892,0.006086574,0.631853677
"14:2045676-2045693",2,9,0,11,11,0.52,0.0078766,0.9922825,0.5489118,3.135148699,0.5581558,0.49118983,0.22191358,0.6050873,0.100229223,0.999267639
"14:204606-204619",2,7,0,9,9,0.51,0.017394158,0.994843,0.5494042,1.308023044,0.09115659,0.107620478,0,0.231525015,0.005067055,0.819562188
"14:204617-204629",3,4.33333,0,9,9,0.53,0.074171316,0.9979901,1.316349,0.152302535,0.193303,0.214498107,0.005050489,0.388888889,0.028773989,0.967503283
"14:2047313-2047331",2,9.5,0,18,18,0.56,0.017394158,0.9996293,0.8028628,6.618806397,0.3990723,0.388334727,0.096013669,0.632258065,0.086517669,0.999610142
"14:2055002-2055015",1,14,0,10,10,0.54,0.028224483,0.9877102,2.114505,15.24645062,0.4040899,0.317118399,0,0.544827586,0.094663284,0.999999986
"14:2067015-2067052",2,19,0,13,13,0.53,0.049556941,0.8053085,1.177293,6.584510584,0.7923017,0.759656992,0.694315405,0.796701117,0.204557095,0.8449701
"14:2069931-2069967",3,12.3333,2.702703,21,18.2973,0.56,0.012799475,1,0.2642087,0.389887142,0.06257761,0.047363442,0,0.135578062,0.002020554,0.882628904
"14:2070940-2070951",3,4,66.66667,28,38.66667,0.58,0.011158517,1,0.1820484,0.019124918,0.1751646,0.148508863,0,0.393856512,0.027501046,0.999570926
"14:2078224-2078237",2,7,0,20,20,0.53,0.00590745,0.9988511,0.3805354,0.643500072,0.07112139,0.091326676,0,0.292405063,0.009841138,0.974660663
"14:2080823-2080847",6,4.16667,0,16,16,0.56,0.039383,0.9997267,0.9663505,0.026076533,0.04104291,0.073607574,0,0.382992535,0.01626649,0.996159665
"14:2082783-2082819",2,18.5,0,20,20,0.55,0.005579258,0.9991617,0.4311656,2.514004038,0.5066592,0.387698539,0.024691358,0.653763441,0.260637585,0.999996781
"14:2088537-2088557",1,21,4.761905,18,13.2381,0.59,0.008861175,0.9983245,3.028897,15.15759039,0.1757518,0.101855165,0,0.369084845,0.013572762,0.999978727
"14:2093567-2093579",4,3.25,0,18,18,0.51,0.059730883,1,0.4263806,0.017541724,0.01318845,0.075860658,0,0.442105263,0.022394498,0.996770055
"14:209646-209659",2,7,0,21,21,0.55,0.007548408,0.9999107,0.3974418,2.408603421,0.06673746,0.116980624,0,0.451612903,0.025103634,0.997643239
"14:2098745-2098757",1,13,0,18,18,0.54,0.020676075,0.9980529,2.474932,15.13918877,0.06686752,0.131367483,0.002971768,0.467980296,0.028028609,0.940644493
"14:2100434-2100465",2,16,3.125,17,13.875,0.53,0.030521825,0.9979215,3.704256,4.168010957,0.1344171,0.142201124,0,0.409177215,0.016152199,0.998985156
"14:2100504-2100519",1,16,0,13,13,0.55,0.070889399,0.9895761,4.698317,17.68904854,0.07677518,0.109857064,0.021955214,0.314814815,0.004806091,0.658544218
"14:2101422-2101432",2,5.5,0,14,14,0.55,0.015425008,1,0.2785082,0.307740173,0.03985306,0.057941761,0,0.279569892,0.006437216,0.980768488
"14:2103540-2103552",1,13,0,18,18,0.56,0.013455858,0.998839,2.668236,14.92045385,0.07197341,0.049850582,0,0.124061711,0.00090377,0.858700905
"14:2104543-2104558",1,16,0,12,12,0.54,0.088611749,0.9924559,4.212092,19.46401126,0.0748976,0.055887625,0,0.097012439,7.6e-05,0.6261586
"14:2106489-2106501",1,13,0,15,15,0.54,0.024942566,0.9991821,1.809811,10.0593657,0.4888114,0.476723891,0.375175294,0.563801278,0.059072047,0.999979581
"14:2106936-2106967",2,16,3.125,19,15.875,0.57,0.016409583,0.9994595,0.3391775,1.07489391,0.5015939,0.496361289,0.434300975,0.536346173,0.051645367,0.902063536
"14:2107083-2107094",1,12,0,20,20,0.55,0.010173942,0.9999436,2.222831,12.5833412,0.1184566,0.103630421,0,0.314516129,0.009497937,0.996901709
"14:2107553-2107565",1,13,0,14,14,0.56,0.008532983,0.9990798,2.391918,15.01918772,0.1585386,0.159910072,0,0.505555556,0.070519649,0.999838682
"14:2108527-2108544",2,9,0,14,14,0.54,0.006892025,0.9969266,0.6576477,7.891225183,0.5757378,0.516914058,0.313580247,0.631354983,0.157174381,0.996589921
"14:2112917-2112947",3,10.3333,3.225806,17,13.77419,0.53,0.018378733,0.9998328,0.8325228,0.875477085,0.4177786,0.204935346,0,0.49671763,0.135544269,0.999999985
"14:211347-211362",5,3.2,0,14,14,0.55,0.054808008,0.9989549,4.993271,0.447951311,0.5024437,0.394210572,0.148142853,0.583398471,0.195983325,0.999912922
"14:2114274-2114290",2,8.5,0,15,15,0.53,0.094847391,0.8019315,0.525175,3.69377387,0.659591,0.65368449,0.308540778,0.859770185,0.263091487,0.991369319
"14:2115180-2115197",5,3.6,0,12,12,0.53,0.003610108,1,0.2456999,0.096155269,0.2084506,0.181257926,0,0.335757924,0.010162997,0.994551058
"14:2118380-2118389",1,10,0,13,13,0.52,0.0078766,0.9995038,1.536622,4.671890731,0.2876964,0.224101152,0,0.45802651,0.034814075,0.999999484
"14:2119026-2119040",2,7.5,0,18,18,0.56,0.02559895,0.9997036,0.4641866,3.755300912,0.5032715,0.430300448,0.351777825,0.516129032,0.14852918,0.992408938
"14:2120416-2120448",2,16.5,3.030303,13,9.969697,0.54,0.004922875,0.9950363,0.4458484,2.397909417,0.3064377,0.326628952,0.05486455,0.566893424,0.04740337,0.998722211
"14:2122067-2122093",5,5.4,0,20,20,0.55,0.004594683,0.9978668,0.2893195,0.228106276,0.4616731,0.514653524,0.17525821,0.717283951,0.161625361,0.956541794
"14:2123348-2123374",2,13.5,0,10,10,0.54,0.024614375,0.9954172,0.9664771,1.296757683,0.1669039,0.109330856,0,0.374213431,0.01300065,0.99994864
"14:2126045-2126080",2,18,0,19,19,0.56,0.081719724,0.9980271,0.4281563,2.25661516,0.3413662,0.265737773,0,0.563135088,0.05128029,0.999998114
"14:2126647-2126664",4,4.5,22.22222,26,3.777778,0.57,0.005579258,1,0.1605056,0.274320933,0.4210312,0.277026412,0.179435484,0.509974319,0.070082539,0.999998493
"14:2134258-2134293",3,12,0,19,19,0.55,0.007220217,0.9999934,0.2930095,0.82648477,0.1508317,0.156777068,0,0.449185735,0.011696415,0.999642706
"14:2154592-2154604",1,13,0,14,14,0.52,0.025270758,0.9954579,2.042216,10.59931446,0.1583097,0.10560789,0,0.313468276,0.008677975,0.999656925
"14:2157339-2157376",9,4.22222,7.894737,19,11.10526,0.57,0.009189367,1,0.264134,0.118177103,0.25697,0.266051366,0.117283951,0.423280423,0.010784575,0.974433767
"14:2159054-2159066",3,4.33333,0,25,25,0.56,0.005251067,1,0.2524823,0.11646431,0.04215494,0.115045797,0,0.361290323,0.014993869,0.911532602
"14:2163001-2163023",3,7.66667,4.347826,20,15.65217,0.58,0.00984575,1,0.2705389,0.815580163,0.009912881,0.025399464,0,0.180246914,0.002320919,0.871251603
"14:2167819-2167840",2,11,4.545455,19,14.45455,0.54,0.005579258,0.9995182,0.5258602,4.532235344,0.5428323,0.322381222,0.124731183,0.517283951,0.336210747,0.999998126
"14:2168402-2168414",4,3.25,0,19,19,0.54,0.03741385,1,0.9338167,0.056349286,0.02433451,0.060229606,0,0.331034483,0.009854764,0.986825195
"14:2171054-2171065",2,6,0,20,20,0.57,0.00590745,1,0.302715,0.639786393,0.03068641,0.062993809,0,0.361290323,0.012517416,0.996171979
"14:2171702-2171711",1,10,0,15,15,0.53,0.0039383,0.9999736,1.049191,4.366528566,0.1111113,0.117947978,0,0.232258065,0.005140728,0.965771797
"14:2178959-2178970",4,3,0,16,16,0.54,0.002625533,1,0.1609907,0.104143028,0.2944452,0.137509551,0,0.465972345,0.057981883,0.99999991
"14:2185726-2185745",2,10,0,11,11,0.55,0.00196915,0.9985005,0.5614974,5.927613125,0.3690891,0.305715595,0.008682958,0.59623431,0.071310109,0.999991699
"14:2187094-2187105",1,12,0,12,12,0.54,0.006892025,0.9993721,1.210935,9.95580282,0.0820311,0.145520992,0,0.451612903,0.025586534,0.95891974
"14:219233-219252",3,6.66667,35,25,10,0.57,0.002953725,0.9999967,0.2498915,0.58375262,0.5104011,0.411431184,0.233973703,0.646675501,0.113980088,0.999991974
"14:2193638-2193673",3,12,2.777778,17,14.22222,0.57,0.002297342,1,0.3755587,1.783452417,0.6275357,0.60323654,0.53430417,0.711693548,0.181137549,0.976777065
"14:2199026-2199042",2,8.5,0,21,21,0.55,0.081063341,0.9996214,5.622745,6.589391064,0.2434466,0.239053328,0,0.492610837,0.019358278,0.999535818
"14:2199067-2199078",1,12,0,14,14,0.54,0.0039383,0.9993542,1.338254,8.781888336,0.06257755,0.044183184,0,0.178396127,0.001916259,0.914124461
"14:2201945-2201959",2,7.5,0,16,16,0.53,0.036429275,1,1.306212,1.540471319,0.5307802,0.232991766,0,0.535632184,0.406469568,0.999999995
"14:2204821-2204842",2,11,4.545455,21,16.45455,0.54,0.00196915,0.9999868,0.4281664,1.142170698,0.3090838,0.26401572,0,0.578494624,0.039571357,0.999993925
"14:2209223-2209233",1,11,0,13,13,0.53,0.054479816,0.9908469,2.679281,9.230158184,0.1790719,0.227696288,0.088639201,0.496551724,0.03083932,0.98331103
"14:2215234-2215261",3,9.33333,0,31,31,0.58,0.008532983,1,0.2369933,0.856500105,0.08872791,0.156373967,0,0.47311828,0.033400269,0.994426441
"14:2217809-2217823",1,15,0,18,18,0.53,0.055792583,0.9977477,4.750224,17.12504594,0.08999025,0.077345888,0,0.197249927,0.001925419,0.947738387
"14:221821-221849",3,9.66667,3.448276,31,27.55172,0.56,0.072530358,0.9999868,0.3579648,2.709204089,0.02314388,0.055619213,0,0.336842105,0.010906742,0.994447312
"14:2226821-2226842",2,11,0,15,15,0.55,0.013455858,1,0.4801215,0.392508806,0.5069891,0.304339906,0.009650011,0.630107527,0.439528804,0.99999973
"14:2228508-2228523",1,16,6.25,17,10.75,0.55,0.013455858,0.9929674,0.9170381,7.875469009,0.1751353,0.143023322,0,0.347359562,0.014348043,0.999544315
"14:2232073-2232085",1,13,0,17,17,0.56,0.016737775,0.9944626,2.186165,14.48429525,0.08086308,0.131756201,0.025,0.496551724,0.040197189,0.963011338
"14:2233507-2233520",1,14,0,9,9,0.53,0.063997374,0.9858893,3.69599,14.96875739,0.2135052,0.204275833,0,0.452991453,0.017493997,0.999692494
"14:2233577-2233590",1,14,0,14,14,0.56,0.034788316,0.9878409,1.477102,10.05616352,0.1357743,0.143927911,0,0.288306452,0.004493841,0.959604886
